branch,block_length,probability,unsigned_weight,negative_mass,physical_rate,support_rate,sign_cost,surviving_fraction,minimum_wigner,maximum_wigner,time,n_sites,block_start,cumulative_discarded_weight,maximum_bond,identity_A_minus_P_minus_2nu,identity_r_minus_s_minus_q
branch1,4,0.010135500840796762,0.07669754507724692,0.033281022118225076,1.1479277708370779,0.6419713944841777,0.5059563763529001,0.13214896031663936,-0.0015106240875790225,0.002546282130141238,0.42000000000000004,50,23,3.560721918800742e-16,16,1.3877787807814457e-17,0.0
branch2,4,0.010135500840796865,0.0766975450772469,0.03328102211822501,1.1479277708370752,0.6419713944841777,0.5059563763528975,0.13214896031664075,-0.0015106240875790156,0.0025462821301412346,0.42000000000000004,50,23,3.560721918800742e-16,16,1.3877787807814457e-17,0.0
competing,4,0.020271001681593626,0.15339509015449382,0.06656204423645008,0.9746409756970902,0.4686845993441914,0.5059563763528988,0.13214896031664006,-0.0015106240875790225,0.002546282130141238,0.42000000000000004,50,23,3.560721918800742e-16,16,2.7755575615628914e-17,0.0
initial,5,0.06927991992268978,0.06927991992268978,0.0,0.5339200341157893,0.5339200341157893,0.0,1.0,7.476445979728081e-05,0.003914825893649376,0.42000000000000004,50,22,3.560721918800742e-16,16,0.0,0.0
branch1,5,0.0033380386412290054,0.04250752756410908,0.019584744461440037,1.1404743755294846,0.6316148199160008,0.5088595556134836,0.07852817683161262,-0.00035062965118937297,0.0006626784398623092,0.42000000000000004,50,22,3.560721918800742e-16,16,6.938893903907228e-18,2.220446049250313e-16
branch2,5,0.0033380386412290484,0.042507527564109096,0.019584744461440026,1.140474375529482,0.6316148199160007,0.5088595556134812,0.0785281768316136,-0.00035062965118936825,0.0006626784398623094,0.42000000000000004,50,22,3.560721918800742e-16,16,-6.938893903907228e-18,1.1102230246251565e-16
competing,5,0.006676077282458054,0.08501505512821818,0.039169488922880066,1.001844939417494,0.4929853838040117,0.5088595556134824,0.07852817683161312,-0.00035062965118937297,0.0006626784398623094,0.42000000000000004,50,22,3.560721918800742e-16,16,-1.3877787807814457e-17,-1.1102230246251565e-16
initial,6,0.042157774209412135,0.042157774209412135,0.0,0.5277226950061793,0.5277226950061793,0.0,1.0,1.3036017243333648e-05,0.0013049419645240398,0.42000000000000004,50,22,3.560721918800742e-16,16,0.0,0.0
branch1,6,0.001101479681517145,0.02356223187729521,0.011230376097889032,1.1351834730143597,0.6246850321752645,0.5104984408390952,0.04674768023900746,-9.243563285783999e-05,0.00017304951669319885,0.42000000000000004,50,22,3.560721918800742e-16,16,3.469446951953614e-18,0.0
branch2,6,0.0011014796815171544,0.023562231877295232,0.01123037609788904,1.1351834730143582,0.6246850321752643,0.510498440839094,0.04674768023900781,-9.243563285783965e-05,0.00017304951669319755,0.42000000000000004,50,22,3.560721918800742e-16,16,0.0,-1.1102230246251565e-16
competing,6,0.0022029593630342997,0.047124463754590444,0.02246075219577807,1.0196589429210348,0.5091605020819402,0.5104984408390946,0.04674768023900765,-9.243563285783999e-05,0.00017304951669319885,0.42000000000000004,50,22,3.560721918800742e-16,16,0.0,0.0
initial,7,0.025655230577842577,0.025655230577842577,0.0,0.5232868295701428,0.5232868295701428,0.0,1.0,2.2122468851365742e-06,0.00043498065484150856,0.42000000000000004,50,21,3.560721918800742e-16,16,0.0,0.0
branch1,7,0.0003634582757489855,0.013061611503909963,0.006349076614080488,1.1314065789019339,0.619725395772846,0.511681183129088,0.02782644971795288,-2.4366188078992464e-05,3.692019704800664e-05,0.42000000000000004,50,21,3.560721918800742e-16,16,1.734723475976807e-18,-1.1102230246251565e-16
branch2,7,0.0003634582757489895,0.013061611503909982,0.006349076614080497,1.1314065789019323,0.6197253957728458,0.5116811831290865,0.027826449717953148,-2.436618807899216e-05,3.692019704800647e-05,0.42000000000000004,50,21,3.560721918800742e-16,16,-1.734723475976807e-18,0.0
competing,7,0.000726916551497975,0.026123223007819947,0.012698153228160985,1.0323855531076551,0.520704369978568,0.5116811831290872,0.027826449717953013,-2.4366188078992464e-05,3.692019704800664e-05,0.42000000000000004,50,21,3.560721918800742e-16,16,3.469446951953614e-18,0.0
initial,8,0.015612423889797396,0.015612423889797396,0.0,0.5199610348119066,0.5199610348119066,0.0,1.0,3.722350651244838e-07,0.00014499355161379547,0.42000000000000004,50,21,3.560721918800742e-16,16,0.0,0.0
branch1,8,0.00011991639932530388,0.007240681942297369,0.003560382771486033,1.128589466282534,0.6160049857618934,0.5125844805206404,0.01656147863984978,-5.21981248523497e-06,9.593194391960819e-06,0.42000000000000004,50,21,3.560721918800742e-16,16,-8.673617379884035e-19,1.1102230246251565e-16
branch2,8,0.00011991639932530445,0.007240681942297374,0.003560382771486035,1.1285894662825333,0.6160049857618933,0.5125844805206399,0.016561478639849844,-5.219812485234915e-06,9.593194391960788e-06,0.42000000000000004,50,21,3.560721918800742e-16,16,-8.673617379884035e-19,1.1102230246251565e-16
competing,8,0.00023983279865060834,0.014481363884594744,0.007120765542972068,1.0419460687125404,0.5293615881919003,0.5125844805206402,0.016561478639849813,-5.21981248523497e-06,9.593194391960819e-06,0.42000000000000004,50,21,3.560721918800742e-16,16,0.0,-1.1102230246251565e-16
initial,9,0.009500906175552602,0.009500906175552602,0.0,0.5173742331138232,0.5173742331138232,0.0,1.0,6.242894013352898e-08,4.8331183871289595e-05,0.42000000000000004,50,20,3.560721918800742e-16,16,0.0,0.0
branch1,9,3.956371792298312e-05,0.004013850104915513,0.0019871431934962653,1.1263997859722865,0.6131115969306262,0.5132881890416602,0.009856800052032808,-1.3583499299515076e-06,2.516876019003349e-06,0.42000000000000004,50,20,3.560721918800742e-16,16,-8.673617379884035e-19,1.1102230246251565e-16
branch2,9,3.9563717922983934e-05,0.004013850104915517,0.001987143193496266,1.126399785972284,0.6131115969306261,0.513288189041658,0.009856800052033002,-1.3583499299515049e-06,2.5168760190033385e-06,0.42000000000000004,50,20,3.560721918800742e-16,16,0.0,0.0
competing,9,7.912743584596705e-05,0.00802770020983103,0.003974286386992531,1.0493834325767357,0.5360952435350766,0.5132881890416591,0.009856800052032905,-1.3583499299515076e-06,2.516876019003349e-06,0.42000000000000004,50,20,3.560721918800742e-16,16,0.0,0.0
initial,4,0.10305549164112598,0.10305549164112598,0.0,0.568121920507721,0.568121920507721,0.0,1.0,0.0003596533646180518,0.01161047977987696,0.44,50,23,4.0923231959549897e-16,18,0.0,0.0
branch1,4,0.013282126477287583,0.07648218341351935,0.03160002846811589,1.0803340053627304,0.642674365457391,0.43765963990533935,0.17366301384826535,-0.0014602595080519497,0.0028818289247060937,0.44,50,23,4.0923231959549897e-16,18,-1.3877787807814457e-17,5.551115123125783e-17
branch2,4,0.013282126477287787,0.07648218341351933,0.03160002846811577,1.0803340053627264,0.642674365457391,0.43765963990533546,0.1736630138482681,-0.0014602595080519419,0.0028818289247060903,0.44,50,23,4.0923231959549897e-16,18,0.0,-5.551115123125783e-17
competing,4,0.02656425295457537,0.15296436682703868,0.06320005693623165,0.907047210222742,0.4693875703174047,0.4376596399053374,0.17366301384826674,-0.0014602595080519497,0.0028818289247060937,0.44,50,23,4.0923231959549897e-16,18,0.0,-5.551115123125783e-17
initial,5,0.061775764720920376,0.061775764720920376,0.0,0.5568488296102838,0.5568488296102838,0.0,1.0,5.424662161387884e-05,0.003870159650849354,0.44,50,22,4.0923231959549897e-16,18,0.0,0.0
branch1,5,0.004697166250274203,0.0428408509365622,0.019071842343144,1.0721591755144706,0.6300526340936309,0.4421065414208397,0.10964222576320122,-0.00035306863268932877,0.000787993795303622,0.44,50,22,4.0923231959549897e-16,18,-6.938893903907228e-18,0.0
branch2,5,0.0046971662502742866,0.0428408509365622,0.01907184234314396,1.072159175514467,0.6300526340936309,0.44210654142083616,0.10964222576320316,-0.00035306863268932265,0.0007879937953036245,0.44,50,22,4.0923231959549897e-16,18,-6.938893903907228e-18,0.0
competing,5,0.00939433250054849,0.0856817018731244,0.03814368468628796,0.9335297394024797,0.4914231979816418,0.44210654142083783,0.10964222576320219,-0.00035306863268932877,0.0007879937953036245,0.44,50,22,4.0923231959549897e-16,18,-1.3877787807814457e-17,1.1102230246251565e-16
initial,6,0.037007595409730594,0.037007595409730594,0.0,0.549438684343529,0.549438684343529,0.0,1.0,9.512209654826353e-06,0.0012900532168643236,0.44,50,22,4.0923231959549897e-16,18,0.0,0.0
branch1,6,0.0016649591478957787,0.024001553984473664,0.011168297418288942,1.0663257819415115,0.6216061168962118,0.4447196650452996,0.0693688062436633,-9.728669618402296e-05,0.00020515446813704192,0.44,50,22,4.0923231959549897e-16,18,0.0,1.1102230246251565e-16
branch2,6,0.001664959147895803,0.024001553984473685,0.011168297418288942,1.066325781941509,0.6216061168962117,0.44471966504529736,0.06936880624366426,-9.728669618402273e-05,0.00020515446813704072,0.44,50,22,4.0923231959549897e-16,18,-3.469446951953614e-18,0.0
competing,6,0.0033299182957915816,0.04800310796894735,0.022336594836577885,0.950801251848186,0.5060815868028875,0.4447196650452985,0.06936880624366379,-9.728669618402296e-05,0.00020515446813704192,0.44,50,22,4.0923231959549897e-16,18,0.0,0.0
initial,7,0.022173281249572956,0.022173281249572956,0.0,0.5441238946093081,0.5441238946093081,0.0,1.0,1.4187318193986124e-06,0.00043001773895488853,0.44,50,21,4.0923231959549897e-16,18,0.0,0.0
branch1,7,0.0005901743904313925,0.013446572949073168,0.006428199279320888,1.0621560696766321,0.6155758578180811,0.4465802118585511,0.043890320058991045,-2.6805088121030907e-05,4.719601790670147e-05,0.44,50,21,4.0923231959549897e-16,18,-1.734723475976807e-18,-1.1102230246251565e-16
branch2,7,0.0005901743904314045,0.013446572949073183,0.006428199279320889,1.0621560696766292,0.6155758578180809,0.4465802118585484,0.04389032005899189,-2.6805088121030528e-05,4.71960179067012e-05,0.44,50,21,4.0923231959549897e-16,18,0.0,-5.551115123125783e-17
competing,7,0.001180348780862797,0.02689314589814635,0.012856398558641777,0.9631350438823528,0.516554832023803,0.44658021185854974,0.043890320058991475,-2.6805088121030907e-05,4.719601790670147e-05,0.44,50,21,4.0923231959549897e-16,18,0.0,5.551115123125783e-17
initial,8,0.013284810741978495,0.013284810741978495,0.0,0.5401417432331468,0.5401417432331468,0.0,1.0,2.4941769011079885e-07,0.00014333924631823694,0.44,50,21,4.0923231959549897e-16,18,0.0,0.0
branch1,8,0.0002091647382488992,0.0075331734776959095,0.0036620043697235052,1.059048549399515,0.6110548601715036,0.44799368922801147,0.027765819925452476,-5.989762001503292e-06,1.2432880267743721e-05,0.44,50,21,4.0923231959549897e-16,18,0.0,-5.551115123125783e-17
branch2,8,0.00020916473824890208,0.007533173477695913,0.003662004369723505,1.0590485493995132,0.6110548601715035,0.4479936892280098,0.027765819925452843,-5.989762001503209e-06,1.2432880267743695e-05,0.44,50,21,4.0923231959549897e-16,18,8.673617379884035e-19,-5.551115123125783e-17
competing,8,0.0004183294764978013,0.015066346955391823,0.0073240087394470105,0.972405151829521,0.5244114626015104,0.44799368922801064,0.02776581992545266,-5.989762001503292e-06,1.2432880267743721e-05,0.44,50,21,4.0923231959549897e-16,18,0.0,0.0
initial,9,0.007959451487149022,0.007959451487149022,0.0,0.5370439100166418,0.5370439100166418,0.0,1.0,3.71884653633686e-08,4.777974877278252e-05,0.44,50,20,4.0923231959549897e-16,18,0.0,0.0
branch1,9,7.412893050138172e-05,0.004220328129092343,0.002073099599295481,1.0566338529709363,0.6075380442497722,0.4490958087211642,0.017564731517054923,-1.6378631484284813e-06,3.255420189560103e-06,0.44,50,20,4.0923231959549897e-16,18,0.0,-1.6653345369377348e-16
branch2,9,7.412893050138381e-05,0.004220328129092344,0.0020730995992954806,1.0566338529709332,0.6075380442497721,0.44909580872116106,0.017564731517055416,-1.6378631484284781e-06,3.255420189560089e-06,0.44,50,20,4.0923231959549897e-16,18,-8.673617379884035e-19,0.0
competing,9,0.00014825786100276553,0.008440656258184687,0.004146199198590961,0.9796174995753852,0.5305216908542226,0.4490958087211626,0.01756473151705517,-1.6378631484284813e-06,3.255420189560103e-06,0.44,50,20,4.0923231959549897e-16,18,-1.734723475976807e-18,0.0
initial,4,0.09405209745216463,0.09405209745216463,0.0,0.5909766055063372,0.5909766055063372,0.0,1.0,0.00029025998958111395,0.011460477742081122,0.46,50,23,4.530538720240672e-16,19,0.0,0.0
branch1,4,0.017007366606191197,0.07530842595785862,0.029150529675833717,1.0185271747525504,0.6465408129814304,0.37198636177111993,0.22583617158202515,-0.0013477688510047658,0.003198484196667896,0.46,50,23,4.530538720240672e-16,19,-6.938893903907228e-18,5.551115123125783e-17
branch2,4,0.017007366606191433,0.07530842595785855,0.029150529675833564,1.0185271747525468,0.6465408129814307,0.3719863617711162,0.22583617158202848,-0.00134776885100476,0.003198484196667901,0.46,50,23,4.530538720240672e-16,19,-6.938893903907228e-18,-1.1102230246251565e-16
competing,4,0.03401473321238263,0.15061685191571716,0.05830105935166728,0.8452403796125624,0.4732540178414443,0.3719863617711181,0.22583617158202685,-0.0013477688510047658,0.003198484196667901,0.46,50,23,4.530538720240672e-16,19,-2.7755575615628914e-17,0.0
initial,5,0.05565308952640563,0.05565308952640563,0.0,0.5777235371410725,0.5777235371410725,0.0,1.0,3.3812500781327967e-05,0.003820158612885555,0.46,50,22,4.530538720240672e-16,19,0.0,0.0
branch1,5,0.006422034863592201,0.04257628952888244,0.018077127332645125,1.0096040509109365,0.631291552897228,0.37831249801370853,0.15083594495090258,-0.00037383726480330674,0.0009136114329802117,0.46,50,22,4.530538720240672e-16,19,-1.3877787807814457e-17,-5.551115123125783e-17
branch2,5,0.006422034863592312,0.0425762895288824,0.018077127332645045,1.0096040509109332,0.6312915528972283,0.3783124980137048,0.15083594495090533,-0.0003738372648033062,0.000913611432980214,0.46,50,22,4.530538720240672e-16,19,-6.938893903907228e-18,1.1102230246251565e-16
competing,5,0.012844069727184514,0.08515257905776484,0.03615425466529017,0.8709746147989458,0.4926621167852391,0.3783124980137067,0.15083594495090394,-0.00037383726480330674,0.000913611432980214,0.46,50,22,4.530538720240672e-16,19,0.0,0.0
initial,6,0.03290172146263103,0.03290172146263103,0.0,0.5690383830812566,0.5690383830812566,0.0,1.0,6.757003390185911e-06,0.001273386204017451,0.46,50,22,4.530538720240672e-16,19,0.0,0.0
branch1,6,0.002431527066841809,0.02400926352876371,0.01078886823096095,1.0032059660726351,0.621552590456716,0.3816533756159193,0.1012745378019937,-9.947027339457377e-05,0.00023518201773741233,0.46,50,22,4.530538720240672e-16,19,0.0,-1.1102230246251565e-16
branch2,6,0.0024315270668418478,0.0240092635287637,0.010788868230960928,1.0032059660726327,0.621552590456716,0.38165337561591656,0.10127453780199536,-9.947027339457282e-05,0.00023518201773741176,0.46,50,22,4.530538720240672e-16,19,-3.469446951953614e-18,1.6653345369377348e-16
competing,6,0.0048630541336836565,0.048018527057527405,0.021577736461921876,0.8876814359793097,0.5060280603633918,0.3816533756159179,0.10127453780199454,-9.947027339457377e-05,0.00023518201773741233,0.46,50,22,4.530538720240672e-16,19,0.0,5.551115123125783e-17
initial,7,0.019456747448776696,0.019456747448776696,0.0,0.562794479506345,0.562794479506345,0.0,1.0,7.811484699465244e-07,0.00042446206800602823,0.46,50,21,4.530538720240672e-16,19,0.0,0.0
branch1,7,0.0009207005725710669,0.013548669868894258,0.0063139846481615955,0.9986250979691409,0.6144952715903061,0.3841298263788348,0.06795505252400158,-2.7908219510070143e-05,5.900657285464322e-05,0.46,50,21,4.530538720240672e-16,19,0.0,-5.551115123125783e-17
branch2,7,0.0009207005725710863,0.013548669868894254,0.006313984648161585,0.998625097969138,0.6144952715903061,0.3841298263788318,0.06795505252400304,-2.7908219510069753e-05,5.900657285464291e-05,0.46,50,21,4.530538720240672e-16,19,-1.734723475976807e-18,5.551115123125783e-17
competing,7,0.0018414011451421534,0.027097339737788512,0.01262796929632318,0.8996040721748616,0.5154742457960283,0.38412982637883325,0.06795505252400232,-2.7908219510070143e-05,5.900657285464322e-05,0.46,50,21,4.530538720240672e-16,19,-3.469446951953614e-18,5.551115123125783e-17
initial,8,0.011505048213268039,0.011505048213268039,0.0,0.5581211706084392,0.5581211706084392,0.0,1.0,1.561122335975695e-07,0.00014148735600192023,0.46,50,21,4.530538720240672e-16,19,0.0,0.0
branch1,8,0.00034855588387623686,0.007650709510924362,0.0036510768135240633,0.9952139981454714,0.6091196111147906,0.3860943870306808,0.045558635232266734,-6.6085033533509725e-06,1.5442380698205564e-05,0.46,50,21,4.530538720240672e-16,19,-8.673617379884035e-19,0.0
branch2,8,0.0003485558838762421,0.007650709510924356,0.0036510768135240568,0.9952139981454695,0.6091196111147907,0.3860943870306788,0.04555863523226746,-6.608503353350989e-06,1.544238069820553e-05,0.46,50,21,4.530538720240672e-16,19,0.0,0.0
competing,8,0.000697111767752479,0.015301419021848717,0.0073021536270481205,0.9085706005754773,0.5224762135447976,0.3860943870306797,0.0455586352322671,-6.608503353350989e-06,1.5442380698205564e-05,0.46,50,21,4.530538720240672e-16,19,-3.469446951953614e-18,5.551115123125783e-17
initial,9,0.0068032256426807745,0.0068032256426807745,0.0,0.5544842688950091,0.5544842688950091,0.0,1.0,1.8177032900374193e-08,4.716245200069351e-05,0.46,50,20,4.530538720240672e-16,19,0.0,0.0
branch1,9,0.00013195105724350776,0.004319786580869248,0.0020939177618128696,0.9925643869546117,0.6049499200581142,0.3876144668964975,0.030545735251799395,-1.8554735560609225e-06,4.0014944752986055e-06,0.46,50,20,4.530538720240672e-16,19,8.673617379884035e-19,0.0
branch2,9,0.0001319510572435111,0.00431978658086924,0.0020939177618128644,0.992564386954609,0.6049499200581145,0.3876144668964945,0.030545735251800224,-1.8554735560609134e-06,4.001494475298599e-06,0.46,50,20,4.530538720240672e-16,19,0.0,0.0
competing,9,0.0002639021144870188,0.008639573161738488,0.004187835523625734,0.9155480335590609,0.5279335666625649,0.38761446689649603,0.030545735251799804,-1.8554735560609225e-06,4.0014944752986055e-06,0.46,50,20,4.530538720240672e-16,19,1.734723475976807e-18,0.0
initial,4,0.0863957246006493,0.0863957246006493,0.0,0.6122042720463179,0.6122042720463179,0.0,1.0,0.00023963592316562178,0.011295082889548221,0.48,50,23,5.148816072228283e-16,20,0.0,0.0
branch1,4,0.02130806200716219,0.07507419017739468,0.026883064085116246,0.9621674449725541,0.6473196130047028,0.3148478319678514,0.28382673135484826,-0.0013038687400599841,0.003486405378284904,0.48,50,23,5.148816072228283e-16,20,0.0,0.0
branch2,4,0.021308062007162572,0.07507419017739461,0.026883064085116024,0.9621674449725497,0.6473196130047031,0.31484783196784666,0.28382673135485365,-0.0013038687400599824,0.0034864053782849153,0.48,50,23,5.148816072228283e-16,20,-6.938893903907228e-18,-5.551115123125783e-17
competing,4,0.04261612401432476,0.15014838035478928,0.05376612817023227,0.7888806498325656,0.4740328178647166,0.314847831967849,0.283826731354851,-0.0013038687400599841,0.0034864053782849153,0.48,50,23,5.148816072228283e-16,20,-2.7755575615628914e-17,-5.551115123125783e-17
initial,5,0.05055390359480676,0.05055390359480676,0.0,0.5969430228095925,0.5969430228095925,0.0,1.0,2.0331117973135007e-05,0.003765026239578689,0.48,50,22,5.148816072228283e-16,20,0.0,0.0
branch1,5,0.008545472449019766,0.04240184163264232,0.01692818459181128,0.9524707348829281,0.632112696591071,0.32035803829185705,0.20153540789702828,-0.0003854253226331844,0.001033829936807719,0.48,50,22,5.148816072228283e-16,20,0.0,0.0
branch2,5,0.00854547244901995,0.042401841632642275,0.016928184591811165,0.9524707348829239,0.6321126965910713,0.3203580382918525,0.20153540789703284,-0.00038542532263318314,0.001033829936807723,0.48,50,22,5.148816072228283e-16,20,-6.938893903907228e-18,1.1102230246251565e-16
competing,5,0.017090944898039716,0.08480368326528459,0.03385636918362245,0.8138412987709369,0.4934832604790821,0.3203580382918548,0.2015354078970306,-0.0003854253226331844,0.001033829936807723,0.48,50,22,5.148816072228283e-16,20,-2.7755575615628914e-17,5.551115123125783e-17
initial,6,0.029553522559305385,0.029553522559305385,0.0,0.5869253892483177,0.5869253892483177,0.0,1.0,4.993492423641421e-06,0.001255008745676529,0.48,50,22,5.148816072228283e-16,20,0.0,0.0
branch1,6,0.0034377840328791947,0.02410096928609403,0.010331592626607416,0.9454880319427095,0.6209172033257171,0.3245708286169924,0.14264090344543756,-0.00010497698005794854,0.0002608480010074403,0.48,50,22,5.148816072228283e-16,20,3.469446951953614e-18,0.0
branch2,6,0.0034377840328792685,0.024100969286094016,0.010331592626607374,0.9454880319427059,0.6209172033257172,0.3245708286169887,0.1426409034454407,-0.00010497698005794735,0.0002608480010074405,0.48,50,22,5.148816072228283e-16,20,0.0,0.0
competing,6,0.006875568065758463,0.04820193857218805,0.02066318525321479,0.8299635018493835,0.5053926732323929,0.32457082861699055,0.14264090344543912,-0.00010497698005794854,0.0002608480010074405,0.48,50,22,5.148816072228283e-16,20,0.0,5.551115123125783e-17
initial,7,0.01728350573136325,0.01728350573136325,0.0,0.5797146654586814,0.5797146654586814,0.0,1.0,4.3846151371593195e-07,0.00041833624856011997,0.48,50,21,5.148816072228283e-16,20,0.0,0.0
